"delivery_date","hour_ending","qse","dme","load_resource_name","multi_hour_block_flag","block_indicator1","price1_rrspfr","price1_rrsffr","price1_rrsufr","price1_ecrs","price1_offec","price1_online_nonspin","price1_regup","price1_regdown","price1_offline_nonspin","quantity_mw1","block_indicator2","price2_rrspfr","price2_rrsffr","price2_rrsufr","price2_ecrs","price2_offec","price2_online_nonspin","price2_regup","price2_regdown","price2_offline_nonspin","quantity_mw2","block_indicator3","price3_rrspfr","price3_rrsffr","price3_rrsufr","price3_ecrs","price3_offec","price3_online_nonspin","price3_regup","price3_regdown","price3_offline_nonspin","quantity_mw3","block_indicator4","price4_rrspfr","price4_rrsffr","price4_rrsufr","price4_ecrs","price4_offec","price4_online_nonspin","price4_regup","price4_regdown","price4_offline_nonspin","quantity_mw4","block_indicator5","price5_rrspfr","price5_rrsffr","price5_rrsufr","price5_ecrs","price5_offec","price5_online_nonspin","price5_regup","price5_regdown","price5_offline_nonspin","quantity_mw5","nclr_flag","p_posted_date"
"2024-10-02","14","QEDE20",,"AAPIPLNC_LD4","N","V",,,,"0.0",,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ALK_LD1","N","V",,,"0.0",,,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ALK_LD2","N","V",,,"0.0",,,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ALVIN_LD1","N","V",,,,"31.13",,,"12.45",,,"0.4","V",,,,,,,"24.9",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ALVIN_LD1","N","V",,,,,,,,"1.49",,"1.1","V",,,,,,,,"2.24",,"0.7","V",,,,,,,,"6.72",,"0.4","V",,,,,,,,"13.44",,"0.4",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ANDNR_LD12","N","V",,,"0.0",,,,,,,"3.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"ANDNR_LD4","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"ANDNR_LD9","N","V",,,"0.0",,,,,,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"ANDRD_LD5","N","V",,,"0.0",,,,,,,"1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"ANDRD_LD6","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE53","YPLUSP","ANEM_ESS_LD1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"194.6",,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ANGLETON_LD1","N","V",,,,,,,,"1.49",,"1.5","V",,,,,,,,"2.24",,"1.0","V",,,,,,,,"6.72",,"0.5","V",,,,,,,,"13.44",,"0.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","ANGLETON_LD1","N","V",,,,"31.13",,,"12.45",,,"0.5","V",,,,,,,"24.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"ARETP_LD2","N","V",,,"0.0",,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ARPRD_LD1","N","V",,,"0.0",,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ARPRD_LD2","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"ARPRD_LD3","N","V",,,"0.0",,,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENDU2",,"ARROWHDC_LD2","N","V",,,,"0.0",,,,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE55","YGIGAT","AR_ALD1","N","V",,,,"2.0",,"1.0",,,,"3.6","V",,,,"2.0",,"5000.0",,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"AZ_LD5","N","V",,,"0.0",,,,,,,"56.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"BAKKE_LD1","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"BAKKE_LD2","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"BALYVILL_LD1","N","V",,,"0.0",,,,,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BATCAVE_LD1","N","V",,,,"31.13",,,"12.45",,,"5.0","V",,,,,,,"24.9",,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BATCAVE_LD1","N","V",,,,,,,,"1.49",,"15.1","V",,,,,,,,"2.24",,"10.0","V",,,,,,,,"6.72",,"5.0","V",,,,,,,,"13.44",,"5.0",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"BBP_LD4","N","V",,,,"0.01",,,,,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"BBP_LD6","N","V",,,,"0.01",,,,,,"3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"BCCASTLE_LD2","N","V",,,"0.0",,,,,,,"40.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"BCGENWRW_LD1","N","V",,,"0.0",,,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"BCV_LD4","N","V",,,,"0.01",,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"BIGTRE_LD4","N","V",,,,"0.01",,,,,,"3.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"BIGTRE_LD5","N","V",,,,"0.01",,,,,,"6.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"BLSRA_LD1","N","V",,,"0.0",,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QFPL12","YBLUET","BLSUMMIT_LD1","N","V",,,,,,,,"0.0",,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRAZORIA_LD1","N","V",,,,,,,,"1.49",,"1.5","V",,,,,,,,"2.24",,"1.0","V",,,,,,,,"6.72",,"0.5","V",,,,,,,,"13.44",,"0.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRAZORIA_LD1","N","V",,,,"31.13",,,"12.45",,,"0.5","V",,,,,,,"24.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"BRKNR_LD3","N","V",,,"0.0",,,,,,,"6.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"BRKNR_LD4","N","V",,,"0.0",,,,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"BRNCH_LD6","N","V",,,"0.0",,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL1_LD1","N","V",,,,"31.13",,,"12.45",,,"0.4","V",,,,,,,"24.9",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL1_LD1","N","V",,,,,,,,"1.49",,"1.1","V",,,,,,,,"2.24",,"0.7","V",,,,,,,,"6.72",,"0.4","V",,,,,,,,"13.44",,"0.4",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL2_LD1","N","V",,,,"31.13",,,"12.45",,,"0.4","V",,,,,,,"24.9",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_PBL2_LD1","N","V",,,,,,,,"1.49",,"1.1","V",,,,,,,,"2.24",,"0.7","V",,,,,,,,"6.72",,"0.4","V",,,,,,,,"13.44",,"0.4",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT1_LD1","N","V",,,,,,,,"1.49",,"1.5","V",,,,,,,,"2.24",,"1.0","V",,,,,,,,"6.72",,"0.5","V",,,,,,,,"13.44",,"0.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT1_LD1","N","V",,,,"31.13",,,"12.45",,,"0.5","V",,,,,,,"24.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT2_LD1","N","V",,,,"31.13",,,"12.45",,,"0.2","V",,,,,,,"24.9",,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","BRP_ZPT2_LD1","N","V",,,,,,,,"1.49",,"0.7","V",,,,,,,,"2.24",,"0.5","V",,,,,,,,"6.72",,"0.2","V",,,,,,,,"13.44",,"0.2",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QGRIDB",,"BW_LD2","Y","V",,,,,,"0.0",,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"CANYONRO_LD1","N","V",,,,"0.0",,,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CGRSW_LD1","N","V",,,,"0.0",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"CHALK_LD7","N","V",,,"0.0",,,,,,,"6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CHATFELD_LD1","N","V",,,"0.0",,,,,,,"12.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"CHICW_LD1","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"CHICW_LD2","N","V",,,"0.0",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN25","YCHISH","CHISMGRD_LD1","N","V",,,,,,,"1.8",,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN25","YCHISH","CHISMGRD_LD1","N","V",,,,,,,,"1.8",,"5.0","V",,,,,,,,"4.8",,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"CHOLLA_LD1","N","V",,,"0.0",,,,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CHYNE_LD7","N","V",,,"0.0",,,,,,,"1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CLBNR_LD3","N","V",,,,"0.0",,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN22","YCALLI","CLO_LD1","N","V",,,,,,,,"14.74",,"5.0","V",,,,,,,,"24.0",,"10.0","V",,,,,,,,"174.0",,"10.0","V",,,,,,,,"274.0",,"10.0","V",,,,,,,,"474.0",,"35.0",,"2024-12-01"
"2024-10-02","14","QMEA1","YMEA","CLO_LD2","N","V",,,,,,,,"5000.0",,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMEA1","YMEA","CLO_LD2","N","V","5000.0",,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QGRIDB",,"CLYDE_LD2","Y","V",,,,"0.0",,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"CMPST_LD4","N","V",,,"0.0",,,,,,,"0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"CMPST_LD5","N","V",,,"0.0",,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CNR_LD1","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QVOLTU",,"CNTRY_LD2","N","V",,,,,,"0.0",,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"COHMA_LD4","N","V",,,"0.0",,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"COYANOSA_LD4","N","V",,,"0.0",,,,,,,"2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"COYANOSA_LD5","N","V",,,"0.0",,,,,,,"4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"COYNW_LD2","N","V",,,"0.0",,,,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"COYOTE_LD11","N","V",,,"0.0",,,,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QZEPHY","YHATCH","CROSSETT_LD1","N","V",,,,,,,,"0.5",,"2.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTEN22","YCROSS","CROSSETT_LD2","N","V",,,,,,,,"10.0",,"10.0","V",,,,,,,,"15.0",,"10.0","V",,,,,,,,"25.0",,"10.0","V",,,,,,,,"499.0",,"10.0",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CRTCHFLD_LD1","N","V",,,"0.0",,,,,,,"8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CRTCHFLD_LD2","N","V",,,"0.0",,,,,,,"4.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"CTRLA_LD2","N","V",,,"0.0",,,,,,,"5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENRWI",,"CWIND_LD1","N","V",,,"0.0",,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"DARSCR_LD10","N","V",,,,"0.0",,,,,,"3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"DARSCR_LD11","N","V",,,,"0.0",,,,,,"2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QMP2EN",,"DARSCR_LD9","N","V",,,,"0.0",,,,,,"5.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DEWEY_LD10","N","V",,,"0.0",,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DEWEY_LD15","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DEWEY_LD16","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DEWEY_LD9","N","V",,,"0.0",,,,,,,"1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QOCCID",,"DIB_LD2","N","V",,,"0.0",,,,,,,"165.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DICKNSON_LD1","N","V",,,,"31.13",,,"12.45",,,"0.5","V",,,,,,,"24.9",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DICKNSON_LD1","N","V",,,,,,,,"1.49",,"1.5","V",,,,,,,,"2.24",,"1.0","V",,,,,,,,"6.72",,"0.5","V",,,,,,,,"13.44",,"0.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DIMMIT_LD1","N","V",,,"0.0",,,,,,,"4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"DIMMIT_LD2","N","V",,,"0.0",,,,,,,"4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD1","N","V",,,,,,,,"1.49",,"7.5","V",,,,,,,,"2.24",,"5.0","V",,,,,,,,"6.72",,"2.5","V",,,,,,,,"13.44",,"2.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD1","N","V",,,,"31.13",,,"12.45",,,"2.5","V",,,,,,,"24.9",,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD2","N","V",,,,,,,,"1.49",,"7.4","V",,,,,,,,"2.24",,"4.9","V",,,,,,,,"6.72",,"2.4","V",,,,,,,,"13.44",,"2.4",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD2","N","V",,,,"31.13",,,"12.45",,,"2.4","V",,,,,,,"24.9",,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD3","N","V",,,,"31.13",,,"12.45",,,"2.4","V",,,,,,,"24.9",,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD3","N","V",,,,,,,,"1.49",,"7.1","V",,,,,,,,"2.24",,"4.8","V",,,,,,,,"6.72",,"2.4","V",,,,,,,,"13.44",,"2.4",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD4","N","V",,,,,,,,"1.49",,"7.5","V",,,,,,,,"2.24",,"5.0","V",,,,,,,,"6.72",,"2.5","V",,,,,,,,"13.44",,"2.5",,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE74","YSUEZ","DKNS_ESS_LD4","N","V",,,,"31.13",,,"12.45",,,"2.5","V",,,,,,,"24.9",,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DKR_LD3","N","V",,,"0.0",,,,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENS7",,"DOWGEN_LD3","N","V",,,"0.0",,,,,,,"60.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENS7",,"DOWGEN_LD6","N","V",,,"0.0",,,,,,,"60.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QTENS7",,"DOWGEN_LD9","N","V",,,"0.0",,,,,,,"117.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DPO_LD1","N","V",,,"0.0",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DPO_LD2","N","V",,,"0.0",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DRIVER_LD4","N","V",,,"0.0",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DUN_LD1","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DUN_LD2","N","V",,,"0.0",,,,,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DUN_LD3","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DUN_LD4","N","V",,,"0.0",,,,,,,"10.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"DUN_LD5","N","V",,,"0.0",,,,,,,"2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSUE52","YPLUSP","EBNY_ESS_LD1","N","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"0.1","V",,,,,,,,"5000.0",,"194.6",,"2024-12-01"
"2024-10-02","14","QPRIO1",,"EDWDS_LD2","N","V",,,"0.0",,,,,,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QEDE20",,"EILAND_LD3","N","V",,,"0.0",,,,,,,"9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QGRIDB",,"ELKTN_LD1","N","V",,,,"0.0",,,,,,"2.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QENROC",,"ELZCK_LD1","N","V",,,"0.0",,,,,,,"2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL2","YKEYCA","ENDPARKS_LD1","N","V",,,,"5000.0",,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL2","YKEYCA","ENDPARKS_LD1","N","V",,,,,,,,"0.01",,"20.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QSHEL6",,"ESPERANZ_LD1","N","V",,,,"0.01",,,,,,"31.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"ESTILES_LD2","N","V",,,"0.0",,,,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","14","QPRIO1",,"ESTILES_LD3","N","V",,,"0.0",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2024-12-01"
