"delivery_date","hour_ending","settlement_point","qse_name","energy_only_offer_mw1","energy_only_offer_price1","energy_only_offer_mw2","energy_only_offer_price2","energy_only_offer_mw3","energy_only_offer_price3","energy_only_offer_mw4","energy_only_offer_price4","energy_only_offer_mw5","energy_only_offer_price5","energy_only_offer_mw6","energy_only_offer_price6","energy_only_offer_mw7","energy_only_offer_price7","energy_only_offer_mw8","energy_only_offer_price8","energy_only_offer_mw9","energy_only_offer_price9","energy_only_offer_mw10","energy_only_offer_price10","energy_only_offer_id","multi_hour_block_indicator","block/curve_indicator","p_posted_date"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","21.61",,,,,,,,,,,,,,,,,,,"222855943","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","22.48",,,,,,,,,,,,,,,,,,,"222855937","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","23.35",,,,,,,,,,,,,,,,,,,"222855939","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","24.22",,,,,,,,,,,,,,,,,,,"222855945","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","25.09",,,,,,,,,,,,,,,,,,,"222855942","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","25.96",,,,,,,,,,,,,,,,,,,"222855940","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","26.83",,,,,,,,,,,,,,,,,,,"222855935","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","27.71",,,,,,,,,,,,,,,,,,,"222855936","N","V","2024-12-01"
"2024-10-02","11","HB_SOUTH","QTRREN","26.7","28.58",,,,,,,,,,,,,,,,,,,"222855934","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QALTRE","11.0","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","11","HB_WEST","QCWPE2","12.0","-3.1",,,,,,,,,,,,,,,,,,,"xf18Sr5l","N","C","2024-12-01"
"2024-10-02","11","HB_WEST","QECNR","96.0","-2.5","96.0","0.1","96.0","2.69","96.0","5.8","96.0","7.82","96.0","9.59","97.0","10.91","97.0","12.38","97.0","13.66","97.0","15.81","1238","N","C","2024-12-01"
"2024-10-02","11","HB_WEST","QGEXA","5.0","0.0",,,,,,,,,,,,,,,,,,,"100224WOFF","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QHANW1","0.6","0.1","1.2","0.2","1.8","0.3","2.4","0.4",,,,,,,,,,,,,"OWHB45567","N","C","2024-12-01"
"2024-10-02","11","HB_WEST","QJUSL1","18.0","0.0",,,,,,,,,,,,,,,,,,,"O102WSQ1","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMACQ","9.0","-10.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMAGE","1.0","47.35",,,,,,,,,,,,,,,,,,,"1018977","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMAGE","1.0","47.69",,,,,,,,,,,,,,,,,,,"1018978","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMAGE","1.0","58.95",,,,,,,,,,,,,,,,,,,"1018979","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMAGE","1.0","8.95",,,,,,,,,,,,,,,,,,,"1018975","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMAGE","1.0","9.14",,,,,,,,,,,,,,,,,,,"1018976","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMIDAE","16.0","0.01",,,,,,,,,,,,,,,,,,,"20241002WEST","N","F","2024-12-01"
"2024-10-02","11","HB_WEST","QMITX6","17.4","-20.0",,,,,,,,,,,,,,,,,,,"100224HBWEO","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QMITXQ","1.0","-20.0",,,,,,,,,,,,,,,,,,,"100224HBWEO","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QNABLA","1.5","20.75",,,,,,,,,,,,,,,,,,,"t311853","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QRSQUA","124.0","0.01",,,,,,,,,,,,,,,,,,,"210372029325","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QSPANS","4.0","13.55",,,,,,,,,,,,,,,,,,,"1539282","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QSUMR","4.0","10.0",,,,,,,,,,,,,,,,,,,"100224HBWEO","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QTRREN","10.5","20.58",,,,,,,,,,,,,,,,,,,"222855949","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QTRREN","10.5","24.71",,,,,,,,,,,,,,,,,,,"222855950","N","V","2024-12-01"
"2024-10-02","11","HB_WEST","QTRREN","10.5","26.72",,,,,,,,,,,,,,,,,,,"222855948","N","V","2024-12-01"
"2024-10-02","11","HELIOS_RN","QAUROR","1.3","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","HELIOS_RN","QCOMIT","1.1","-250.0",,,,,,,,,,,,,,,,,,,"222855241","N","V","2024-12-01"
"2024-10-02","11","HELIOS_RN","QCORIO","5.4","30.0",,,,,,,,,,,,,,,,,,,"122845","N","V","2024-12-01"
"2024-10-02","11","HELIOS_RN","QMAGE","1.0","15.73",,,,,,,,,,,,,,,,,,,"1018809","N","V","2024-12-01"
"2024-10-02","11","HELIOS_RN","QQDTT","1.0","10.43","1.0","11.47","1.0","12.51",,,,,,,,,,,,,,,"0948-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QFPLE4","3.4","-39.73",,,,,,,,,,,,,,,,,,,"CAL01","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QFPLE4","7.2","-39.81",,,,,,,,,,,,,,,,,,,"HH101","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QFPLE4","7.5","-39.72",,,,,,,,,,,,,,,,,,,"HH301","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","1.0","-2.88",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","1.0","4.8",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","14.6",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","14.6",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","16.7",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","17.6",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","8.6",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.0","9.6",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QPEBSE","2.5","22.6",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","11","HHGT_KENDAL","QQDTT","1.0","9.58","1.0","10.54","1.0","11.5",,,,,,,,,,,,,,,"0958-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HHOLLW2_WND1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855091","N","V","2024-12-01"
"2024-10-02","11","HHOLLW3_WND1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855242","N","V","2024-12-01"
"2024-10-02","11","HHOLLW4_WND1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855092","N","V","2024-12-01"
"2024-10-02","11","HHOLLW4_WND1","QFPLE4","2.7","-40.19",,,,,,,,,,,,,,,,,,,"HH401","N","V","2024-12-01"
"2024-10-02","11","HICK_G1_G2","QQDTT","1.0","8.59","1.0","9.45","1.0","10.31",,,,,,,,,,,,,,,"0961-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HI_LONEB_RN1","QAUROR","5.0","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","HLSES_UNIT3","QQDTT","1.0","11.39","1.0","12.53","1.0","13.67",,,,,,,,,,,,,,,"0967-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HOL_ALL","QMACE1","2.0","1.69",,,,,,,,,,,,,,,,,,,"dlb69","N","V","2024-12-01"
"2024-10-02","11","HOL_ALL","QTENSK","0.0","-25.0","7.4","-22.78","14.8","-20.56","22.2","-18.33","29.6","-16.11","36.9","-13.89","44.3","-11.67","51.7","-9.44","59.1","-7.22","66.5","-5.0","RED_TAILED","N","C","2024-12-01"
"2024-10-02","11","HOPKNSLR_ALL","QSUE33","53.0","21.2","107.0","24.44",,,,,,,,,,,,,,,,,"HPK45567","N","C","2024-12-01"
"2024-10-02","11","HORSCR_RN","QMEREL","10.0","20.09",,,,,,,,,,,,,,,,,,,"222893139","N","V","2024-12-01"
"2024-10-02","11","HORSCR_RN","QQDTT","1.0","8.68","1.0","9.55","1.0","10.42",,,,,,,,,,,,,,,"0987-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HOVEY_GEN","QQDTT","1.0","9.29","1.0","10.22","1.0","11.15",,,,,,,,,,,,,,,"0999-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","HOVEY_GEN","QTHORD","4.0","5.0",,,,,,,,,,,,,,,,,,,"11","N","V","2024-12-01"
"2024-10-02","11","HRFDWIND_ALL","QCORIO","25.1","30.0",,,,,,,,,,,,,,,,,,,"122801","N","V","2024-12-01"
"2024-10-02","11","HRFDWIND_ALL","QDARBY","5.0","5.0",,,,,,,,,,,,,,,,,,,"T0036","N","V","2024-12-01"
"2024-10-02","11","HRFDWIND_ALL","QGRIEQ","18.0","11.92",,,,,,,,,,,,,,,,,,,"5irn3g","N","C","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QAUROR","8.4","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QCWPE2","3.0","-25.58",,,,,,,,,,,,,,,,,,,"940qeQzB","N","C","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","1.0","3.78",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","1.0","6.88",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","2.0","12.68",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","2.0","15.68",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","2.0","8.78",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","11","HRZN_SLR_UN1","QPEBSE","3.0","18.78",,,,,,,,,,,,,,,,,,,"NTL10","N","V","2024-12-01"
"2024-10-02","11","HWF_HWFG1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855093","N","V","2024-12-01"
"2024-10-02","11","H_HOLLO_WND1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855094","N","V","2024-12-01"
"2024-10-02","11","IMP_RN1","QAURO1","0.3","3.55","0.3","4999.0","1.0","5000.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","IMP_RN1","QQDTT","1.0","9.74","1.0","10.72","1.0","11.69",,,,,,,,,,,,,,,"1008-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INDNENR_1_RN","QQDTT","1.0","8.73","1.0","9.6","1.0","10.47",,,,,,,,,,,,,,,"1014-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INDNENR_2_RN","QQDTT","1.0","8.7","1.0","9.57","1.0","10.44",,,,,,,,,,,,,,,"1021-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INDNNWP_RN","QQDTT","1.0","8.72","1.0","9.59","1.0","10.46",,,,,,,,,,,,,,,"1028-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","IND_INADALE1","QAUROR","5.1","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","IND_INADALE1","QCOMIT","1.1","-250.0",,,,,,,,,,,,,,,,,,,"222855095","N","V","2024-12-01"
"2024-10-02","11","INGLCO_PUN1","QQDTT","1.0","13.5","1.0","14.85","1.0","16.2",,,,,,,,,,,,,,,"1034-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INGLCO_PUN2","QQDTT","1.0","13.49","1.0","14.84","1.0","16.19",,,,,,,,,,,,,,,"1048-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INGLCO_PUN3","QQDTT","1.0","13.62","1.0","14.98","1.0","16.34",,,,,,,,,,,,,,,"1061-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","INRT_W_ALL","QQDTT","1.0","9.38","1.0","10.32","1.0","11.25",,,,,,,,,,,,,,,"1068-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","JACKCNTY_CT1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855096","N","V","2024-12-01"
"2024-10-02","11","JACKCNTY_CT2","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855097","N","V","2024-12-01"
"2024-10-02","11","JACKCNTY_CT2","QLINE1","200.0","25.0",,,,,,,,,,,,,,,,,,,"ETJ1Y01","Y","V","2024-12-01"
"2024-10-02","11","JCKCNTY2_CT4","QLINE1","200.0","25.0",,,,,,,,,,,,,,,,,,,"ETJ2Y01","Y","V","2024-12-01"
"2024-10-02","11","JC_BAT_RN","QMEREL","10.0","20.09",,,,,,,,,,,,,,,,,,,"222893138","N","V","2024-12-01"
"2024-10-02","11","JC_BAT_RN","QQDTT","1.0","11.1","1.0","12.21","1.0","13.32",,,,,,,,,,,,,,,"1078-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","JUNCTION_RN","QQDTT","1.0","9.74","1.0","10.72","1.0","11.69",,,,,,,,,,,,,,,"1083-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","JUNO_ALL","QAUROR","8.4","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","JUNO_ALL","QQDTT","1.0","9.49","1.0","10.43","1.0","11.38",,,,,,,,,,,,,,,"1093-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","KARAKAW1_1","QQDTT","1.0","11.9","1.0","13.09","1.0","14.28",,,,,,,,,,,,,,,"1100-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","KEECHI_U1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855098","N","V","2024-12-01"
"2024-10-02","11","KEO_KEO_SM1","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855190","N","V","2024-12-01"
"2024-10-02","11","KEO_KEO_SM1","QQDTT","1.0","8.67","1.0","9.54","1.0","10.4",,,,,,,,,,,,,,,"1125-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","KEO_KEO_SM1","QTENSK","6.0","-10.0",,,,,,,,,,,,,,,,,,,"SherIIDAOpt","N","V","2024-12-01"
"2024-10-02","11","KINGE_ALL","QQDTT","1.0","8.67","1.0","9.53","1.0","10.4",,,,,,,,,,,,,,,"1134-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","KINGW_ALL","QQDTT","1.0","8.72","1.0","9.59","1.0","10.46",,,,,,,,,,,,,,,"1143-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LAMESASLR_G","QCWPE2","3.0","-0.12",,,,,,,,,,,,,,,,,,,"nWAqBTgo","N","C","2024-12-01"
"2024-10-02","11","LAMESASLR_G","QGAR1","26.0","0.0",,,,,,,,,,,,,,,,,,,"007","N","V","2024-12-01"
"2024-10-02","11","LAMESASLR_G","QGEUS","6.7","1.0",,,,,,,,,,,,,,,,,,,"002","N","V","2024-12-01"
"2024-10-02","11","LAMESASLR_G","QQDTT","1.0","9.23","1.0","10.16","1.0","11.08",,,,,,,,,,,,,,,"1151-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LARDVFTN_G4","QGRAN3","12.2","22.93",,,,,,,,,,,,,,,,,,,"4OlP1cSCm8","N","V","2024-12-01"
"2024-10-02","11","LARDVFTN_G4","QGRAN3","12.2","23.56",,,,,,,,,,,,,,,,,,,"7ZQ2DYYep","N","V","2024-12-01"
"2024-10-02","11","LARDVFTN_G4","QGRAN3","12.2","24.29",,,,,,,,,,,,,,,,,,,"Wp6yYE2dmu","N","V","2024-12-01"
"2024-10-02","11","LASSO_GEN","QQDTT","1.0","9.25","1.0","10.18","1.0","11.11",,,,,,,,,,,,,,,"1166-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LEONLCPCT1_2","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855243","N","V","2024-12-01"
"2024-10-02","11","LEONLCPCT1_2","QQDTT","1.0","12.81","1.0","14.09","1.0","15.37",,,,,,,,,,,,,,,"1181-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LEONLCPCT3_4","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855244","N","V","2024-12-01"
"2024-10-02","11","LEONLCPCT3_4","QQDTT","1.0","12.81","1.0","14.09","1.0","15.37",,,,,,,,,,,,,,,"1189-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LGDRAW_S_ALL","QQDTT","1.0","9.51","1.0","10.46","1.0","11.41",,,,,,,,,,,,,,,"1201-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LGD_LANGFORD","QQDTT","1.0","15.02","1.0","16.52","1.0","18.02",,,,,,,,,,,,,,,"1206-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LHM_CVC_G4","QEDE21","85.0","0.01",,,,,,,,,,,,,,,,,,,"ESCVY001-J01","N","V","2024-12-01"
"2024-10-02","11","LHORN_N_U1_2","QDARBY","2.0","5.0",,,,,,,,,,,,,,,,,,,"T0043","N","V","2024-12-01"
"2024-10-02","11","LHORN_N_U1_2","QGRIEQ","7.3","11.92",,,,,,,,,,,,,,,,,,,"zaa2dy","N","C","2024-12-01"
"2024-10-02","11","LHSES_UNIT1","QQDTT","1.0","11.51","1.0","12.66","1.0","13.82",,,,,,,,,,,,,,,"1227-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LMAJADAS_ALL","QQDTT","1.0","6.97","1.0","7.67","1.0","8.37",,,,,,,,,,,,,,,"1240-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LNCRK_ALL","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855101","N","V","2024-12-01"
"2024-10-02","11","LONESTAR_RN","QQDTT","1.0","9.05","1.0","9.96","1.0","10.86",,,,,,,,,,,,,,,"1254-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LONEWOLF_ALL","QAUROR","6.3","-250.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","LONEWOLF_ALL","QCOMIT","1.2","-250.0",,,,,,,,,,,,,,,,,,,"222855194","N","V","2024-12-01"
"2024-10-02","11","LONEWOLF_ALL","QQDTT","1.0","9.44","1.0","10.38","1.0","11.33",,,,,,,,,,,,,,,"1261-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LOS_LOSTPGT1","QMAGE","1.0","18.1",,,,,,,,,,,,,,,,,,,"1018781","N","V","2024-12-01"
"2024-10-02","11","LOS_LOSTPGT2","QMAGE","1.0","18.1",,,,,,,,,,,,,,,,,,,"1018782","N","V","2024-12-01"
"2024-10-02","11","LV1A_LV1B","QCOMIT","1.0","-250.0",,,,,,,,,,,,,,,,,,,"222855158","N","V","2024-12-01"
"2024-10-02","11","LV1A_LV1B","QQDTT","1.0","7.22","1.0","7.94","1.0","8.66",,,,,,,,,,,,,,,"1295-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LV5_UNIT1","QCOMIT","2.3","-250.0",,,,,,,,,,,,,,,,,,,"222855143","N","V","2024-12-01"
"2024-10-02","11","LZ_AEN","QCOMIT","1.3","-250.0",,,,,,,,,,,,,,,,,,,"222855247","N","V","2024-12-01"
"2024-10-02","11","LZ_AEN","QQDTT","1.0","12.65","1.0","13.92","1.0","15.18",,,,,,,,,,,,,,,"1307-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LZ_AEN","QSPANS","5.0","13.36",,,,,,,,,,,,,,,,,,,"1539283","N","V","2024-12-01"
"2024-10-02","11","LZ_CPS","QDANSK","4.8","-25.0",,,,,,,,,,,,,,,,,,,"241002LZCo_t","N","C","2024-12-01"
"2024-10-02","11","LZ_CPS","QHALIA","9.9","0.0",,,,,,,,,,,,,,,,,,,"021024bWT_a","N","F","2024-12-01"
"2024-10-02","11","LZ_CPS","QMACE1","5.0","1.12",,,,,,,,,,,,,,,,,,,"dlb12","N","V","2024-12-01"
"2024-10-02","11","LZ_CPS","QQDTT","1.0","12.71","1.0","13.98","1.0","15.25",,,,,,,,,,,,,,,"1311-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LZ_CPS","QSPANS","5.0","12.95",,,,,,,,,,,,,,,,,,,"1539284","N","V","2024-12-01"
"2024-10-02","11","LZ_CPS","QSTAR","1.5","11.4",,,,,,,,,,,,,,,,,,,"124","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QBPEC6","10.9","15.0",,,,,,,,,,,,,,,,,,,"AutoGen","N","F","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QCALP3","18.0","0.01",,,,,,,,,,,,,,,,,,,"000028","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QHALIA","9.9","0.0",,,,,,,,,,,,,,,,,,,"021024bWU_a","N","F","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QMACE1","3.0","1.44",,,,,,,,,,,,,,,,,,,"dlb44","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QMACQ","1.0","1900.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QMP2E2","12.1","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QMP2E6","11.0","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QRHYTH","31.0","3.19",,,,,,,,,,,,,,,,,,,"Offer1","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QTENSK","10.0","22.8",,,,,,,,,,,,,,,,,,,"Fengate_2","N","V","2024-12-01"
"2024-10-02","11","LZ_HOUSTON","QTENSK","40.0","20.65",,,,,,,,,,,,,,,,,,,"Fengate_1","N","V","2024-12-01"
"2024-10-02","11","LZ_LCRA","QQDTT","1.0","12.45","1.0","13.69","1.0","14.94",,,,,,,,,,,,,,,"1321-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","LZ_LCRA","QSTAR","3.0","10.6",,,,,,,,,,,,,,,,,,,"124","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QAFFOR","4.0","7.8",,,,,,,,,,,,,,,,,,,"ETAFYO5","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QALTRE","80.0","1.0",,,,,,,,,,,,,,,,,,,"123456","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QBARTL","1.9","0.0",,,,,,,,,,,,,,,,,,,"NLZ","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QBPEC6","18.7","15.0",,,,,,,,,,,,,,,,,,,"AutoGen","N","F","2024-12-01"
"2024-10-02","11","LZ_NORTH","QCALP3","44.0","0.01",,,,,,,,,,,,,,,,,,,"000029","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QCITAD","90.0","10.0",,,,,,,,,,,,,,,,,,,"105427","N","F","2024-12-01"
"2024-10-02","11","LZ_NORTH","QDANSK","51.5","-25.0",,,,,,,,,,,,,,,,,,,"241002LZNo_t","N","C","2024-12-01"
"2024-10-02","11","LZ_NORTH","QEXEL4","13.3","0.0",,,,,,,,,,,,,,,,,,,"455669","N","F","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","1.6","19.2",,,,,,,,,,,,,,,,,,,"fUHNywOR","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","4.0","24.79",,,,,,,,,,,,,,,,,,,"L6L1vRtu7","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","4.7","19.7",,,,,,,,,,,,,,,,,,,"Ezkk2yLKxA","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","6.2","24.0",,,,,,,,,,,,,,,,,,,"MZ2Co2NJTD","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","6.5","20.45",,,,,,,,,,,,,,,,,,,"VAeibTps2E","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","7.1","21.15",,,,,,,,,,,,,,,,,,,"4qAmpkT9Vh","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","7.1","23.25",,,,,,,,,,,,,,,,,,,"E72fORfzd","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","7.2","21.81",,,,,,,,,,,,,,,,,,,"tYA3bseNWq","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QGRAN3","7.4","22.43",,,,,,,,,,,,,,,,,,,"bySaqHUt4E","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QMACE1","4.0","1.44",,,,,,,,,,,,,,,,,,,"dlb44","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QMACE1","6.0","-10.15",,,,,,,,,,,,,,,,,,,"dlb15","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QMACQ","1.0","1900.0",,,,,,,,,,,,,,,,,,,"RF28","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QMP2E2","30.3","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","11","LZ_NORTH","QMP2E6","36.4","2.0",,,,,,,,,,,,,,,,,,,"uploader","N","C","2024-12-01"
"2024-10-02","11","LZ_NORTH","QNABLA","1.5","20.01",,,,,,,,,,,,,,,,,,,"t311845","N","V","2024-12-01"
"2024-10-02","11","LZ_NORTH","QSPANS","4.0","15.11",,,,,,,,,,,,,,,,,,,"1539286","N","V","2024-12-01"
"2024-10-02","11","LZ_RAYBN","QDANSK","4.6","-25.0",,,,,,,,,,,,,,,,,,,"241002LZRo_t","N","C","2024-12-01"
"2024-10-02","11","LZ_RAYBN","QGRAN3","7.4","23.02",,,,,,,,,,,,,,,,,,,"zwhTncovaN","N","V","2024-12-01"
"2024-10-02","11","LZ_RAYBN","QGRAN3","7.4","23.5",,,,,,,,,,,,,,,,,,,"ujy97iAPf9","N","V","2024-12-01"
"2024-10-02","11","LZ_RAYBN","QGRAN3","9.3","22.36",,,,,,,,,,,,,,,,,,,"laHzgHJ4T","N","V","2024-12-01"
