"delivery_date","hour_ending","settlement_point","qse_name","energy_only_bid_mw1","energy_only_bid_price1","energy_only_bid_mw2","energy_only_bid_price2","energy_only_bid_mw3","energy_only_bid_price3","energy_only_bid_mw4","energy_only_bid_price4","energy_only_bid_mw5","energy_only_bid_price5","energy_only_bid_mw6","energy_only_bid_price6","energy_only_bid_mw7","energy_only_bid_price7","energy_only_bid_mw8","energy_only_bid_price8","energy_only_bid_mw9","energy_only_bid_price9","energy_only_bid_mw10","energy_only_bid_price10","energy_only_bid_id","multi_hour_block_indicator","block/curve_indicator","p_posted_date"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","12.0","-31.31",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","12.0","-32.03",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","16.0","-0.6",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","2.0","-23.6",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","4.0","2.88",,,,,,,,,,,,,,,,,,,"NTL11","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","68.0","-35.4",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","11","SPLAIN2_RN","QPEBSE","84.0","-40.5",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","11","SPNC_SPNCE_4","QZANDY","12.0","-226.78",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","11","SPNC_SPNCE_4","QZANDY","2.0","-70.1",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","11","SPNC_SPNCE_4","QZANDY","3.0","-90.1",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","11","SPNC_SPNCE_4","QZANDY","56.0","-245.06",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QAURO1","0.3","-31.78","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QGRIEQ","12.6","11.92",,,,,,,,,,,,,,,,,,,"iteq4x","N","C","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","1.5","-23.6",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","18.0","-1.06",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","21.0","-34.7",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","51.0","-38.1",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","6.0","-29.05",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","63.0","-43.7",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","9.0","-31.31",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","9.0","-32.03",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","11","SSPURT_WIND1","QPEBSE","9.0","1.08",,,,,,,,,,,,,,,,,,,"NTL10","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855268","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","3.8","25.65",,,,,,,,,,,,,,,,,,,"5ew7HmBfRg","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","4.5","24.93",,,,,,,,,,,,,,,,,,,"e4TigCRfLi","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","5.3","24.3",,,,,,,,,,,,,,,,,,,"maGhvHdOTr","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","6.2","23.58",,,,,,,,,,,,,,,,,,,"XClN8v0o3V","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","7.2","22.84",,,,,,,,,,,,,,,,,,,"dTUGA8RvB5","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","8.0","22.23",,,,,,,,,,,,,,,,,,,"3QNv74f4bZ","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","8.7","21.59",,,,,,,,,,,,,,,,,,,"soZlbh5no4","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","9.1","20.99",,,,,,,,,,,,,,,,,,,"EMiF21puM","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","9.4","19.65",,,,,,,,,,,,,,,,,,,"hYPvBZGgK","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G1","QGRAN3","9.6","20.35",,,,,,,,,,,,,,,,,,,"l5uOP96gQO","N","V","2024-12-01"
"2024-10-02","11","STP_STP_G2","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855269","N","V","2024-12-01"
"2024-10-02","11","STWF_T1","QAUROR","1.3","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","11","STWF_T1","QCWPE2","3.2","109.69",,,,,,,,,,,,,,,,,,,"msd9O1dt","N","C","2024-12-01"
"2024-10-02","11","STWF_T1","QGRIEQ","1.3","15.42",,,,,,,,,,,,,,,,,,,"1306kc","N","C","2024-12-01"
"2024-10-02","11","STWF_T1","QMEREL","10.0","18.1",,,,,,,,,,,,,,,,,,,"222891069","N","V","2024-12-01"
"2024-10-02","11","SWOOSEII_RN","QTEN22","10.0","-5.0",,,,,,,,,,,,,,,,,,,"TUV100010","N","V","2024-12-01"
"2024-10-02","11","SWOOSEII_RN","QTEN22","10.0","5.0",,,,,,,,,,,,,,,,,,,"TUV100009","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","1.0","-158.8",,,,,,,,,,,,,,,,,,,"ABS1","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","18.0","-226.05",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","2.0","-196.08",,,,,,,,,,,,,,,,,,,"ABS2","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","24.0","-232.06",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","54.0","-243.06",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","11","S_HILLS_RN","QZANDY","8.0","-216.05",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","11","TAHOKA_ALL","QAURO1","0.3","-33.0","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","TAHOKA_ALL","QMAGE","4.0","-33.0",,,,,,,,,,,,,,,,,,,"1018851","N","V","2024-12-01"
"2024-10-02","11","TC_PUN1","QMAGE","4.0","25.62",,,,,,,,,,,,,,,,,,,"1018890","N","V","2024-12-01"
"2024-10-02","11","TC_PUN2","QMAGE","4.0","25.62",,,,,,,,,,,,,,,,,,,"1018891","N","V","2024-12-01"
"2024-10-02","11","TGCCS_ALL","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855270","N","V","2024-12-01"
"2024-10-02","11","TGS_GT01","QQDTT","1.0","15.28","1.0","13.75","1.0","12.22",,,,,,,,,,,,,,,"0337-YG-P_OP","N","C","2024-12-01"
"2024-10-02","11","THW_1_CCU","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855271","N","V","2024-12-01"
"2024-10-02","11","THW_2_CCU","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855272","N","V","2024-12-01"
"2024-10-02","11","THW_THWGT5X","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855273","N","V","2024-12-01"
"2024-10-02","11","THW_THWGT_1","QSNDA3","1.0","-150.0","5.0","-200.0","25.0","-240.0",,,,,,,,,,,,,,,"AYeb006","N","C","2024-12-01"
"2024-10-02","11","TNSKA_CCU","QAURO1","0.3","-32.94","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","TORR_ALL","QZANDY","1.0","-29.2",,,,,,,,,,,,,,,,,,,"GZ03","N","V","2024-12-01"
"2024-10-02","11","TORR_ALL","QZANDY","1.5","-37.08",,,,,,,,,,,,,,,,,,,"GZ04","N","V","2024-12-01"
"2024-10-02","11","TRENT_TRENT","QGRIEQ","2.0","15.42",,,,,,,,,,,,,,,,,,,"4q6b5p","N","C","2024-12-01"
"2024-10-02","11","TRIPBUT1_RN","QTEN22","1.0","-249.0",,,,,,,,,,,,,,,,,,,"TRIPBU10","N","V","2024-12-01"
"2024-10-02","11","TRIPBUT1_RN","QTEN22","1.0","-25.0","3.0","-35.0",,,,,,,,,,,,,,,,,"TRIPBU11","N","C","2024-12-01"
"2024-10-02","11","TRUSGILL_RN","QAURO1","0.3","3.88","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","TTRSW_RN","QMEREL","10.0","45.0",,,,,,,,,,,,,,,,,,,"222892982","N","V","2024-12-01"
"2024-10-02","11","VERAWIND_ALL","QAURO1","0.3","3.88","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","11","VICTPORT_RN","QZANDY","5.9","-51.57",,,,,,,,,,,,,,,,,,,"GZ01","N","V","2024-12-01"
"2024-10-02","11","VIC_VICTORG5","QCOMIT","1.8","3000.0",,,,,,,,,,,,,,,,,,,"222855227","N","V","2024-12-01"
"2024-10-02","11","VIC_VICTORG6","QCOMIT","2.0","3000.0",,,,,,,,,,,,,,,,,,,"222855127","N","V","2024-12-01"
"2024-10-02","11","WAKEWE_ALL","QGRIEQ","8.6","11.92",,,,,,,,,,,,,,,,,,,"ffr975","N","C","2024-12-01"
"2024-10-02","11","WAP_WAP_G1","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855274","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G2","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855275","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G3","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855276","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G4","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855277","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G5","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855278","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G6","QCOMIT","1.6","3000.0",,,,,,,,,,,,,,,,,,,"222855279","N","V","2024-12-01"
"2024-10-02","11","WAP_WAP_G7","QCOMIT","1.6","3000.0",,,,,,,,,,,,,,,,,,,"222855280","N","V","2024-12-01"
"2024-10-02","11","WEC_WECG1","QCWPE2","3.2","83.15",,,,,,,,,,,,,,,,,,,"YKqwbSan","N","C","2024-12-01"
"2024-10-02","11","WFTANK_ESS1","QZANDY","2.2","-29.14",,,,,,,,,,,,,,,,,,,"GZ03","N","V","2024-12-01"
"2024-10-02","11","WFTANK_ESS1","QZANDY","2.2","-37.39",,,,,,,,,,,,,,,,,,,"GZ04","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","15.0","-226.06",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","18.0","-236.6",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","2.0","-180.6",,,,,,,,,,,,,,,,,,,"ABS11","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","38.0","-242.06",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","8.0","-206.6",,,,,,,,,,,,,,,,,,,"ABS1","N","V","2024-12-01"
"2024-10-02","11","WHCCS2_4","QZANDY","8.0","-216.88",,,,,,,,,,,,,,,,,,,"ABS2","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","2.0","10.7",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","2.0","11.6",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","2.0","7.8",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","3.0","12.6",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","3.0","13.6",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","11","WIG_BESS_RN","QPEBSE","4.0","5.7",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","11","WND_WHITNEY","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855282","N","V","2024-12-01"
"2024-10-02","11","ZIER_SLR_ALL","QTEN26","0.0","-249.99","40.0","-250.0",,,,,,,,,,,,,,,,,"ZIER2024102","N","C","2024-12-01"
"2024-10-02","12","AEEC","QAURO1","0.3","-12.24","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","AEEC","QGRIEQ","28.4","11.54",,,,,,,,,,,,,,,,,,,"6yamiy","N","C","2024-12-01"
"2024-10-02","12","ALVIN_RN","QZANDY","1.0","-37.1",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","12","ALVIN_RN","QZANDY","2.0","-45.1",,,,,,,,,,,,,,,,,,,"ABS7","N","V","2024-12-01"
"2024-10-02","12","ALVIN_RN","QZANDY","2.0","-78.0",,,,,,,,,,,,,,,,,,,"ABS8","N","V","2024-12-01"
"2024-10-02","12","ALVIN_RN","QZANDY","45.0","-231.88",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","12","AMADEUS_ALL","QAURO1","0.3","2.32","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","17.23",,,,,,,,,,,,,,,,,,,"3pwSt5xu3s","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","18.16",,,,,,,,,,,,,,,,,,,"kBZBsu7ha","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","19.96",,,,,,,,,,,,,,,,,,,"kwJzUTScKm","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","21.84",,,,,,,,,,,,,,,,,,,"OoLI2g4M7Z","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","22.9",,,,,,,,,,,,,,,,,,,"hymt2dbzQ7","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QGRAN3","3.5","25.93",,,,,,,,,,,,,,,,,,,"KDnYqY7t4","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QPEBSE","1.5","-108.1",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QPEBSE","4.5","-176.1",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QPEBSE","9.0","-203.1",,,,,,,,,,,,,,,,,,,"NTL10","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","10.0","-219.88",,,,,,,,,,,,,,,,,,,"ABS8","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","2.0","-168.88",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","3.0","-198.88",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","45.0","-231.88",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","5.0","-208.88",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","6.5","-180.76",,,,,,,,,,,,,,,,,,,"GZ05","N","V","2024-12-01"
"2024-10-02","12","AMISTAD_ALL","QZANDY","65.0","-241.88",,,,,,,,,,,,,,,,,,,"ABS10","N","V","2024-12-01"
"2024-10-02","12","AMO_AMOCO_G1","QMAGE","4.0","28.93",,,,,,,,,,,,,,,,,,,"1018858","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QHEBER","1.9","14.4",,,,,,,,,,,,,,,,,,,"kpjounjy1","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.0","-37.1",,,,,,,,,,,,,,,,,,,"ABS9","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.0","-40.17",,,,,,,,,,,,,,,,,,,"GZ07","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.0","-50.1",,,,,,,,,,,,,,,,,,,"ABS10","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.0","-61.8",,,,,,,,,,,,,,,,,,,"GZ08","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.6","-29.11",,,,,,,,,,,,,,,,,,,"GZ05","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","1.6","-37.71",,,,,,,,,,,,,,,,,,,"GZ06","N","V","2024-12-01"
"2024-10-02","12","ANACACHO_ANA","QZANDY","5.3","-120.16",,,,,,,,,,,,,,,,,,,"GZ09","N","V","2024-12-01"
"2024-10-02","12","ANDMDSLR_ALL","QAURO1","0.3","1.29","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","ANG_ALL","QTEN26","5.0","20.0","10.0","15.0",,,,,,,,,,,,,,,,,"EM10022024","N","C","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","1.0","-23.7",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","1.0","-33.2",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","16.0","-238.7",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","2.0","-120.7",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","2.0","-18.1",,,,,,,,,,,,,,,,,,,"NTL11","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","2.0","-8.8",,,,,,,,,,,,,,,,,,,"NTL09","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","26.0","-227.6",,,,,,,,,,,,,,,,,,,"NTL06","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","38.0","-245.1",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","4.0","-152.8",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","6.0","-28.8",,,,,,,,,,,,,,,,,,,"NTL10","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QPEBSE","8.0","-185.6",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","12","APPALOSA_ALL","QZANDY","3.8","-34.94",,,,,,,,,,,,,,,,,,,"GZ06","N","V","2024-12-01"
"2024-10-02","12","ASTRA_RN","QAURO1","0.3","-33.0","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","ATK_ATKINSG7","QMAGE","4.0","32.82",,,,,,,,,,,,,,,,,,,"1018815","N","V","2024-12-01"
"2024-10-02","12","ATK_ATKINSG7","QMAGE","4.0","32.83",,,,,,,,,,,,,,,,,,,"1018816","N","V","2024-12-01"
"2024-10-02","12","AUSTPL_ALL","QMAGE","4.0","25.88",,,,,,,,,,,,,,,,,,,"1018859","N","V","2024-12-01"
"2024-10-02","12","AZURE_RN","QAURO1","0.3","3.15","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","AZ_ALL","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","2.0","15.4",,,,,,,,,,,,,,,,,,,"NTL04","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","2.0","15.7",,,,,,,,,,,,,,,,,,,"NTL08","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","2.0","17.68",,,,,,,,,,,,,,,,,,,"NTL07","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","2.0","22.7",,,,,,,,,,,,,,,,,,,"NTL03","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","4.0","12.7",,,,,,,,,,,,,,,,,,,"NTL01","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","6.0","14.8",,,,,,,,,,,,,,,,,,,"NTL05","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","6.0","16.7",,,,,,,,,,,,,,,,,,,"NTL12","N","V","2024-12-01"
"2024-10-02","12","AZ_ALL","QPEBSE","6.0","6.4",,,,,,,,,,,,,,,,,,,"NTL02","N","V","2024-12-01"
"2024-10-02","12","BAFFIN_ALL","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","12","BAFFIN_ALL","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855170","N","V","2024-12-01"
"2024-10-02","12","BATCAVE_RN","QSNDA3","1.0","-150.0","5.0","-200.0","15.0","-240.0",,,,,,,,,,,,,,,"AYeb002","N","C","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QAUROR","4.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","1.0","-28.28",,,,,,,,,,,,,,,,,,,"ABS3","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","1.0","-30.28",,,,,,,,,,,,,,,,,,,"ABS4","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","2.0","-150.08",,,,,,,,,,,,,,,,,,,"ABS5","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","2.0","-32.26",,,,,,,,,,,,,,,,,,,"ABS6","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","2.0","-37.1",,,,,,,,,,,,,,,,,,,"ABS1","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","3.0","-29.04",,,,,,,,,,,,,,,,,,,"GZ010","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","3.0","-37.3",,,,,,,,,,,,,,,,,,,"GZ011","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","3.0","-50.1",,,,,,,,,,,,,,,,,,,"ABS11","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","3.8","-41.63",,,,,,,,,,,,,,,,,,,"GZ012","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","3.8","-49.95",,,,,,,,,,,,,,,,,,,"GZ013","N","V","2024-12-01"
"2024-10-02","12","BBREEZE_1_2","QZANDY","6.0","-196.08",,,,,,,,,,,,,,,,,,,"ABS7","N","V","2024-12-01"
"2024-10-02","12","BCATWD_WD_1","QAUROR","1.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","12","BCK_RN","QAURO1","0.3","0.0","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","BLACKJAK_RN","QAUROR","8.4","5000.0",,,,,,,,,,,,,,,,,,,"55dd3af0-c73","N","C","2024-12-01"
"2024-10-02","12","BLSMT1_5_A_6","QAURO1","0.3","0.31","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","BOSQ_BSQSU_5","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855229","N","V","2024-12-01"
"2024-10-02","12","BOSQ_BSQS_34","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855230","N","V","2024-12-01"
"2024-10-02","12","BRANDON_RN","QSNDA3","1.0","-150.0","5.0","-200.0","25.0","-240.0",,,,,,,,,,,,,,,"AYeb005","N","C","2024-12-01"
"2024-10-02","12","BRAZ_WND_ALL","QTHUNH","1.0","50.0",,,,,,,,,,,,,,,,,,,"222870881","N","V","2024-12-01"
"2024-10-02","12","BRIGHTSD_U1","QZANDY","5.1","-31.59",,,,,,,,,,,,,,,,,,,"GZ02","N","V","2024-12-01"
"2024-10-02","12","BRIGHTSD_U1","QZANDY","5.3","-97.79",,,,,,,,,,,,,,,,,,,"GZ03","N","V","2024-12-01"
"2024-10-02","12","BRISCOE_WIND","QAURO1","0.3","-31.05","0.3","-249.0","1.0","-250.0",,,,,,,,,,,,,,,"a305e3be-c38","N","C","2024-12-01"
"2024-10-02","12","BRISCOE_WIND","QCOMIT","1.0","3000.0",,,,,,,,,,,,,,,,,,,"222855133","N","V","2024-12-01"
"2024-10-02","12","BRISCOE_WIND","QGRIEQ","5.1","11.54",,,,,,,,,,,,,,,,,,,"tlefxx","N","C","2024-12-01"
"2024-10-02","12","BRPMAGNO_RN","QMAGE","1.0","100.0",,,,,,,,,,,,,,,,,,,"1018909","N","V","2024-12-01"
"2024-10-02","12","BRPMAGNO_RN","QMAGE","1.0","128.92",,,,,,,,,,,,,,,,,,,"1018910","N","V","2024-12-01"
"2024-10-02","12","BRPMAGNO_RN","QMAGE","1.0","50.0",,,,,,,,,,,,,,,,,,,"1018907","N","V","2024-12-01"
"2024-10-02","12","BRPMAGNO_RN","QMAGE","1.0","85.0",,,,,,,,,,,,,,,,,,,"1018908","N","V","2024-12-01"
